"","Year","Location","total_cases","neuro_cases","blood_donor","state","county","state_code","county_code"
"16392",2002,"KS, Ottawa",0,0,0,"KS","Ottawa County","20","143"
"16393",2002,"KS, Pawnee",0,0,0,"KS","Pawnee County","20","145"
"16394",2002,"KS, Phillips",0,0,0,"KS","Phillips County","20","147"
"16395",2002,"KS, Pottawatomie",0,0,0,"KS","Pottawatomie County","20","149"
"16396",2002,"KS, Pratt",2,2,0,"KS","Pratt County","20","151"
"16397",2002,"KS, Rawlins",0,0,0,"KS","Rawlins County","20","153"
"16398",2002,"KS, Reno",3,3,0,"KS","Reno County","20","155"
"16399",2002,"KS, Republic",0,0,0,"KS","Republic County","20","157"
"16400",2002,"KS, Rice",3,3,0,"KS","Rice County","20","159"
"16401",2002,"KS, Riley",0,0,0,"KS","Riley County","20","161"
"16402",2002,"KS, Rooks",0,0,0,"KS","Rooks County","20","163"
"16403",2002,"KS, Rush",0,0,0,"KS","Rush County","20","165"
"16404",2002,"KS, Russell",0,0,0,"KS","Russell County","20","167"
"16405",2002,"KS, Saline",0,0,0,"KS","Saline County","20","169"
"16406",2002,"KS, Scott",0,0,0,"KS","Scott County","20","171"
"16407",2002,"KS, Sedgwick",1,1,0,"KS","Sedgwick County","20","173"
"16408",2002,"KS, Seward",0,0,0,"KS","Seward County","20","175"
"16409",2002,"KS, Shawnee",2,2,0,"KS","Shawnee County","20","177"
"16410",2002,"KS, Sherman",0,0,0,"KS","Sherman County","20","181"
"16411",2002,"KS, Smith",1,1,0,"KS","Smith County","20","183"
"16412",2002,"KS, Stafford",0,0,0,"KS","Stafford County","20","185"
"16413",2002,"KS, Stevens",0,0,0,"KS","Stevens County","20","189"
"16414",2002,"KS, Sumner",0,0,0,"KS","Sumner County","20","191"
"16415",2002,"KS, Thomas",0,0,0,"KS","Thomas County","20","193"
"16416",2002,"KS, Trego",0,0,0,"KS","Trego County","20","195"
"16417",2002,"KS, Wabaunsee",0,0,0,"KS","Wabaunsee County","20","197"
"16418",2002,"KS, Wallace",0,0,0,"KS","Wallace County","20","199"
"16419",2002,"KS, Washington",0,0,0,"KS","Washington County","20","201"
"16420",2002,"KS, Wichita",0,0,0,"KS","Wichita County","20","203"
"16421",2002,"KS, Wilson",0,0,0,"KS","Wilson County","20","205"
"16422",2002,"KS, Woodson",0,0,0,"KS","Woodson County","20","207"
"16423",2002,"KS, Wyandotte",1,1,0,"KS","Wyandotte County","20","209"
"16424",2002,"KY, Adair",2,2,0,"KY","Adair County","21","001"
"16425",2002,"KY, Allen",0,0,0,"KY","Allen County","21","003"
"16426",2002,"KY, Anderson",1,0,0,"KY","Anderson County","21","005"
"16427",2002,"KY, Ballard",0,0,0,"KY","Ballard County","21","007"
"16428",2002,"KY, Barren",5,3,0,"KY","Barren County","21","009"
"16429",2002,"KY, Bath",0,0,0,"KY","Bath County","21","011"
"16430",2002,"KY, Bell",1,1,0,"KY","Bell County","21","013"
"16431",2002,"KY, Boone",0,0,0,"KY","Boone County","21","015"
"16432",2002,"KY, Bourbon",0,0,0,"KY","Bourbon County","21","017"
"16433",2002,"KY, Boyd",0,0,0,"KY","Boyd County","21","019"
"16434",2002,"KY, Boyle",2,2,0,"KY","Boyle County","21","021"
"16435",2002,"KY, Bracken",0,0,0,"KY","Bracken County","21","023"
"16436",2002,"KY, Breckinridge",0,0,0,"KY","Breckinridge County","21","027"
"16437",2002,"KY, Bullitt",1,0,0,"KY","Bullitt County","21","029"
"16438",2002,"KY, Butler",0,0,0,"KY","Butler County","21","031"
"16439",2002,"KY, Caldwell",0,0,0,"KY","Caldwell County","21","033"
"16440",2002,"KY, Calloway",0,0,0,"KY","Calloway County","21","035"
"16441",2002,"KY, Campbell",1,1,0,"KY","Campbell County","21","037"
"16442",2002,"KY, Carlisle",0,0,0,"KY","Carlisle County","21","039"
"16443",2002,"KY, Carroll",0,0,0,"KY","Carroll County","21","041"
"16444",2002,"KY, Carter",0,0,0,"KY","Carter County","21","043"
"16445",2002,"KY, Casey",0,0,0,"KY","Casey County","21","045"
"16446",2002,"KY, Christian",0,0,0,"KY","Christian County","21","047"
"16447",2002,"KY, Clark",0,0,0,"KY","Clark County","21","049"
"16448",2002,"KY, Clay",0,0,0,"KY","Clay County","21","051"
"16449",2002,"KY, Clinton",1,0,0,"KY","Clinton County","21","053"
"16450",2002,"KY, Crittenden",0,0,0,"KY","Crittenden County","21","055"
"16451",2002,"KY, Cumberland",0,0,0,"KY","Cumberland County","21","057"
"16452",2002,"KY, Daviess",1,1,0,"KY","Daviess County","21","059"
"16453",2002,"KY, Edmonson",1,1,0,"KY","Edmonson County","21","061"
"16454",2002,"KY, Elliott",0,0,0,"KY","Elliott County","21","063"
"16455",2002,"KY, Estill",0,0,0,"KY","Estill County","21","065"
"16456",2002,"KY, Fayette",3,2,0,"KY","Fayette County","21","067"
"16457",2002,"KY, Fleming",0,0,0,"KY","Fleming County","21","069"
"16458",2002,"KY, Floyd",0,0,0,"KY","Floyd County","21","071"
"16459",2002,"KY, Franklin",1,0,0,"KY","Franklin County","21","073"
"16460",2002,"KY, Fulton",0,0,0,"KY","Fulton County","21","075"
"16461",2002,"KY, Garrard",0,0,0,"KY","Garrard County","21","079"
"16462",2002,"KY, Grant",0,0,0,"KY","Grant County","21","081"
"16463",2002,"KY, Graves",2,1,0,"KY","Graves County","21","083"
"16464",2002,"KY, Grayson",2,0,0,"KY","Grayson County","21","085"
"16465",2002,"KY, Green",1,1,0,"KY","Green County","21","087"
"16466",2002,"KY, Greenup",1,0,0,"KY","Greenup County","21","089"
"16467",2002,"KY, Hancock",0,0,0,"KY","Hancock County","21","091"
"16468",2002,"KY, Hardin",0,0,0,"KY","Hardin County","21","093"
"16469",2002,"KY, Harrison",0,0,0,"KY","Harrison County","21","097"
"16470",2002,"KY, Hart",0,0,0,"KY","Hart County","21","099"
"16471",2002,"KY, Henderson",0,0,0,"KY","Henderson County","21","101"
"16472",2002,"KY, Henry",0,0,0,"KY","Henry County","21","103"
"16473",2002,"KY, Hickman",0,0,0,"KY","Hickman County","21","105"
"16474",2002,"KY, Hopkins",0,0,0,"KY","Hopkins County","21","107"
"16475",2002,"KY, Jefferson",28,22,0,"KY","Jefferson County","21","111"
"16476",2002,"KY, Jessamine",1,0,0,"KY","Jessamine County","21","113"
"16477",2002,"KY, Johnson",0,0,0,"KY","Johnson County","21","115"
"16478",2002,"KY, Kenton",1,1,0,"KY","Kenton County","21","117"
"16479",2002,"KY, Knox",0,0,0,"KY","Knox County","21","121"
"16480",2002,"KY, Larue",0,0,0,"KY","Larue County","21","123"
"16481",2002,"KY, Laurel",0,0,0,"KY","Laurel County","21","125"
"16482",2002,"KY, Leslie",0,0,0,"KY","Leslie County","21","131"
"16483",2002,"KY, Letcher",0,0,0,"KY","Letcher County","21","133"
"16484",2002,"KY, Lewis",0,0,0,"KY","Lewis County","21","135"
"16485",2002,"KY, Lincoln",1,1,0,"KY","Lincoln County","21","137"
"16486",2002,"KY, Livingston",0,0,0,"KY","Livingston County","21","139"
"16487",2002,"KY, Logan",1,1,0,"KY","Logan County","21","141"
"16488",2002,"KY, Lyon",0,0,0,"KY","Lyon County","21","143"
"16489",2002,"KY, Mccracken",2,2,0,"KY","McCracken County","21","145"
"16490",2002,"KY, Mccreary",1,1,0,"KY","McCreary County","21","147"
"16491",2002,"KY, Mclean",0,0,0,"KY","McLean County","21","149"
"16492",2002,"KY, Madison",0,0,0,"KY","Madison County","21","151"
"16493",2002,"KY, Magoffin",0,0,0,"KY","Magoffin County","21","153"
"16494",2002,"KY, Marion",1,1,0,"KY","Marion County","21","155"
"16495",2002,"KY, Marshall",0,0,0,"KY","Marshall County","21","157"
"16496",2002,"KY, Martin",0,0,0,"KY","Martin County","21","159"
"16497",2002,"KY, Mason",0,0,0,"KY","Mason County","21","161"
"16498",2002,"KY, Menifee",0,0,0,"KY","Menifee County","21","165"
"16499",2002,"KY, Mercer",1,0,0,"KY","Mercer County","21","167"
"16500",2002,"KY, Metcalfe",0,0,0,"KY","Metcalfe County","21","169"
"16501",2002,"KY, Monroe",1,1,0,"KY","Monroe County","21","171"
"16502",2002,"KY, Montgomery",0,0,0,"KY","Montgomery County","21","173"
"16503",2002,"KY, Morgan",0,0,0,"KY","Morgan County","21","175"
"16504",2002,"KY, Muhlenberg",0,0,0,"KY","Muhlenberg County","21","177"
"16505",2002,"KY, Nelson",1,0,0,"KY","Nelson County","21","179"
"16506",2002,"KY, Nicholas",0,0,0,"KY","Nicholas County","21","181"
"16507",2002,"KY, Ohio",0,0,0,"KY","Ohio County","21","183"
"16508",2002,"KY, Oldham",0,0,0,"KY","Oldham County","21","185"
"16509",2002,"KY, Pendleton",0,0,0,"KY","Pendleton County","21","191"
"16510",2002,"KY, Perry",0,0,0,"KY","Perry County","21","193"
"16511",2002,"KY, Pike",0,0,0,"KY","Pike County","21","195"
"16512",2002,"KY, Powell",0,0,0,"KY","Powell County","21","197"
"16513",2002,"KY, Pulaski",2,2,0,"KY","Pulaski County","21","199"
"16514",2002,"KY, Rockcastle",0,0,0,"KY","Rockcastle County","21","203"
"16515",2002,"KY, Rowan",0,0,0,"KY","Rowan County","21","205"
"16516",2002,"KY, Russell",0,0,0,"KY","Russell County","21","207"
"16517",2002,"KY, Scott",0,0,0,"KY","Scott County","21","209"
"16518",2002,"KY, Shelby",0,0,0,"KY","Shelby County","21","211"
"16519",2002,"KY, Simpson",2,1,0,"KY","Simpson County","21","213"
"16520",2002,"KY, Spencer",0,0,0,"KY","Spencer County","21","215"
"16521",2002,"KY, Taylor",1,1,0,"KY","Taylor County","21","217"
"16522",2002,"KY, Todd",0,0,0,"KY","Todd County","21","219"
"16523",2002,"KY, Trigg",0,0,0,"KY","Trigg County","21","221"
"16524",2002,"KY, Trimble",0,0,0,"KY","Trimble County","21","223"
"16525",2002,"KY, Union",2,2,0,"KY","Union County","21","225"
"16526",2002,"KY, Warren",0,0,0,"KY","Warren County","21","227"
"16527",2002,"KY, Washington",1,0,0,"KY","Washington County","21","229"
"16528",2002,"KY, Webster",0,0,0,"KY","Webster County","21","233"
"16529",2002,"KY, Whitley",0,0,0,"KY","Whitley County","21","235"
"16530",2002,"KY, Wolfe",2,2,0,"KY","Wolfe County","21","237"
"16531",2002,"KY, Woodford",0,0,0,"KY","Woodford County","21","239"
"16532",2002,"LA, Acadia Parish",0,0,0,"LA","Acadia Parish","22","001"
"16533",2002,"LA, Allen Parish",1,0,0,"LA","Allen Parish","22","003"
"16534",2002,"LA, Ascension Parish",15,6,0,"LA","Ascension Parish","22","005"
"16535",2002,"LA, Assumption Parish",0,0,0,"LA","Assumption Parish","22","007"
"16536",2002,"LA, Avoyelles Parish",2,2,0,"LA","Avoyelles Parish","22","009"
"16537",2002,"LA, Beauregard Parish",0,0,0,"LA","Beauregard Parish","22","011"
"16538",2002,"LA, Bossier Parish",3,3,0,"LA","Bossier Parish","22","015"
"16539",2002,"LA, Caddo Parish",5,5,0,"LA","Caddo Parish","22","017"
"16540",2002,"LA, Calcasieu Parish",10,8,0,"LA","Calcasieu Parish","22","019"
"16541",2002,"LA, Caldwell Parish",0,0,0,"LA","Caldwell Parish","22","021"
"16542",2002,"LA, Cameron Parish",0,0,0,"LA","Cameron Parish","22","023"
"16543",2002,"LA, Claiborne Parish",0,0,0,"LA","Claiborne Parish","22","027"
"16544",2002,"LA, Concordia Parish",1,1,0,"LA","Concordia Parish","22","029"
"16545",2002,"LA, De Soto Parish",1,1,0,"LA","De Soto Parish","22","031"
"16546",2002,"LA, East Baton Rouge Parish",50,37,0,"LA","East Baton Rouge Parish","22","033"
"16547",2002,"LA, East Carroll Parish",0,0,0,"LA","East Carroll Parish","22","035"
"16548",2002,"LA, East Feliciana Parish",4,2,0,"LA","East Feliciana Parish","22","037"
"16549",2002,"LA, Evangeline Parish",1,1,0,"LA","Evangeline Parish","22","039"
"16550",2002,"LA, Franklin Parish",0,0,0,"LA","Franklin Parish","22","041"
"16551",2002,"LA, Grant Parish",1,1,0,"LA","Grant Parish","22","043"
"16552",2002,"LA, Iberia Parish",2,2,0,"LA","Iberia Parish","22","045"
"16553",2002,"LA, Iberville Parish",5,2,0,"LA","Iberville Parish","22","047"
"16554",2002,"LA, Jackson Parish",0,0,0,"LA","Jackson Parish","22","049"
"16555",2002,"LA, Jefferson Parish",41,24,0,"LA","Jefferson Parish","22","051"
"16556",2002,"LA, Jefferson Davis Parish",0,0,0,"LA","Jefferson Davis Parish","22","053"
"16557",2002,"LA, Lafayette Parish",5,4,0,"LA","Lafayette Parish","22","055"
"16558",2002,"LA, Lafourche Parish",0,0,0,"LA","Lafourche Parish","22","057"
"16559",2002,"LA, La Salle Parish",0,0,0,"LA","La Salle Parish","22","059"
"16560",2002,"LA, Lincoln Parish",0,0,0,"LA","Lincoln Parish","22","061"
"16561",2002,"LA, Livingston Parish",18,12,0,"LA","Livingston Parish","22","063"
"16562",2002,"LA, Madison Parish",0,0,0,"LA","Madison Parish","22","065"
"16563",2002,"LA, Morehouse Parish",0,0,0,"LA","Morehouse Parish","22","067"
"16564",2002,"LA, Natchitoches Parish",1,0,0,"LA","Natchitoches Parish","22","069"
"16565",2002,"LA, Orleans Parish",22,10,0,"LA","Orleans Parish","22","071"
"16566",2002,"LA, Ouachita Parish",10,6,0,"LA","Ouachita Parish","22","073"
"16567",2002,"LA, Plaquemines Parish",0,0,0,"LA","Plaquemines Parish","22","075"
"16568",2002,"LA, Pointe Coupee Parish",12,6,0,"LA","Pointe Coupee Parish","22","077"
"16569",2002,"LA, Rapides Parish",22,14,0,"LA","Rapides Parish","22","079"
"16570",2002,"LA, Red River Parish",1,1,0,"LA","Red River Parish","22","081"
"16571",2002,"LA, Richland Parish",2,2,0,"LA","Richland Parish","22","083"
"16572",2002,"LA, St Bernard Parish",2,0,0,"LA","St. Bernard Parish","22","087"
"16573",2002,"LA, St Charles Parish",1,0,0,"LA","St. Charles Parish","22","089"
"16574",2002,"LA, St Helena Parish",1,0,0,"LA","St. Helena Parish","22","091"
"16575",2002,"LA, St James Parish",3,2,0,"LA","St. James Parish","22","093"
"16576",2002,"LA, St John The Baptist Parish",3,2,0,"LA","St. John the Baptist Parish","22","095"
"16577",2002,"LA, St Landry Parish",1,1,0,"LA","St. Landry Parish","22","097"
"16578",2002,"LA, St Martin Parish",1,0,0,"LA","St. Martin Parish","22","099"
"16579",2002,"LA, St Mary Parish",1,0,0,"LA","St. Mary Parish","22","101"
"16580",2002,"LA, St Tammany Parish",40,27,0,"LA","St. Tammany Parish","22","103"
"16581",2002,"LA, Tangipahoa Parish",24,12,0,"LA","Tangipahoa Parish","22","105"
"16582",2002,"LA, Tensas Parish",1,0,0,"LA","Tensas Parish","22","107"
"16583",2002,"LA, Terrebonne Parish",1,0,0,"LA","Terrebonne Parish","22","109"
"16584",2002,"LA, Union Parish",1,1,0,"LA","Union Parish","22","111"
"16585",2002,"LA, Vermilion Parish",0,0,0,"LA","Vermilion Parish","22","113"
"16586",2002,"LA, Vernon Parish",1,0,0,"LA","Vernon Parish","22","115"
"16587",2002,"LA, Washington Parish",10,6,0,"LA","Washington Parish","22","117"
"16588",2002,"LA, Webster Parish",0,0,0,"LA","Webster Parish","22","119"
"16589",2002,"LA, West Baton Rouge Parish",2,2,0,"LA","West Baton Rouge Parish","22","121"
"16590",2002,"LA, West Carroll Parish",0,0,0,"LA","West Carroll Parish","22","123"
"16591",2002,"LA, West Feliciana Parish",0,0,0,"LA","West Feliciana Parish","22","125"
"16592",2002,"LA, Winn Parish",1,1,0,"LA","Winn Parish","22","127"
"16593",2002,"ME, Androscoggin",0,0,0,"ME","Androscoggin County","23","001"
"16594",2002,"ME, Cumberland",0,0,0,"ME","Cumberland County","23","005"
"16595",2002,"ME, Hancock",0,0,0,"ME","Hancock County","23","009"
"16596",2002,"ME, Lincoln",0,0,0,"ME","Lincoln County","23","015"
"16597",2002,"ME, Penobscot",0,0,0,"ME","Penobscot County","23","019"
"16598",2002,"ME, Somerset",0,0,0,"ME","Somerset County","23","025"
"16599",2002,"ME, Waldo",0,0,0,"ME","Waldo County","23","027"
"16600",2002,"ME, York",0,0,0,"ME","York County","23","031"
"16601",2002,"MD, Allegany",0,0,0,"MD","Allegany County","24","001"
"16602",2002,"MD, Anne Arundel",8,6,0,"MD","Anne Arundel County","24","003"
"16603",2002,"MD, Baltimore",1,1,0,"MD","Baltimore County","24","005"
"16604",2002,"MD, Calvert",0,0,0,"MD","Calvert County","24","009"
"16605",2002,"MD, Caroline",0,0,0,"MD","Caroline County","24","011"
"16606",2002,"MD, Carroll",0,0,0,"MD","Carroll County","24","013"
"16607",2002,"MD, Cecil",0,0,0,"MD","Cecil County","24","015"
"16608",2002,"MD, Charles",1,0,0,"MD","Charles County","24","017"
"16609",2002,"MD, Dorchester",0,0,0,"MD","Dorchester County","24","019"
"16610",2002,"MD, Frederick",5,2,0,"MD","Frederick County","24","021"
"16611",2002,"MD, Garrett",0,0,0,"MD","Garrett County","24","023"
"16612",2002,"MD, Harford",0,0,0,"MD","Harford County","24","025"
"16613",2002,"MD, Howard",0,0,0,"MD","Howard County","24","027"
"16614",2002,"MD, Kent",0,0,0,"MD","Kent County","24","029"
"16615",2002,"MD, Montgomery",7,3,0,"MD","Montgomery County","24","031"
"16616",2002,"MD, Prince Georges",7,6,0,"MD","Prince George's County","24","033"
"16617",2002,"MD, Queen Annes",0,0,0,"MD","Queen Anne's County","24","035"
"16618",2002,"MD, St Marys",1,1,0,"MD","St. Mary's County","24","037"
"16619",2002,"MD, Talbot",0,0,0,"MD","Talbot County","24","041"
"16620",2002,"MD, Washington",1,0,0,"MD","Washington County","24","043"
"16621",2002,"MD, Wicomico",0,0,0,"MD","Wicomico County","24","045"
"16622",2002,"MD, Worcester",0,0,0,"MD","Worcester County","24","047"
"16623",2002,"MD, Baltimore City",5,3,0,"MD","Baltimore city","24","510"
"16624",2002,"MA, Barnstable",0,0,0,"MA","Barnstable County","25","001"
"16625",2002,"MA, Berkshire",0,0,0,"MA","Berkshire County","25","003"
"16626",2002,"MA, Bristol",0,0,0,"MA","Bristol County","25","005"
"16627",2002,"MA, Dukes",0,0,0,"MA","Dukes County","25","007"
"16628",2002,"MA, Essex",2,2,0,"MA","Essex County","25","009"
"16629",2002,"MA, Franklin",0,0,0,"MA","Franklin County","25","011"
"16630",2002,"MA, Hampden",0,0,0,"MA","Hampden County","25","013"
"16631",2002,"MA, Hampshire",0,0,0,"MA","Hampshire County","25","015"
"16632",2002,"MA, Middlesex",10,7,0,"MA","Middlesex County","25","017"
"16633",2002,"MA, Nantucket",0,0,0,"MA","Nantucket County","25","019"
"16634",2002,"MA, Norfolk",3,3,0,"MA","Norfolk County","25","021"
"16635",2002,"MA, Plymouth",0,0,0,"MA","Plymouth County","25","023"
"16636",2002,"MA, Suffolk",7,6,0,"MA","Suffolk County","25","025"
"16637",2002,"MA, Worcester",1,1,0,"MA","Worcester County","25","027"
"16638",2002,"MI, Alcona",0,0,0,"MI","Alcona County","26","001"
"16639",2002,"MI, Alger",0,0,0,"MI","Alger County","26","003"
"16640",2002,"MI, Allegan",1,1,0,"MI","Allegan County","26","005"
"16641",2002,"MI, Alpena",0,0,0,"MI","Alpena County","26","007"
"16642",2002,"MI, Antrim",0,0,0,"MI","Antrim County","26","009"
"16643",2002,"MI, Arenac",1,1,0,"MI","Arenac County","26","011"
"16644",2002,"MI, Barry",1,1,0,"MI","Barry County","26","015"
"16645",2002,"MI, Bay",2,1,0,"MI","Bay County","26","017"
"16646",2002,"MI, Benzie",0,0,0,"MI","Benzie County","26","019"
"16647",2002,"MI, Berrien",0,0,0,"MI","Berrien County","26","021"
"16648",2002,"MI, Branch",0,0,0,"MI","Branch County","26","023"
"16649",2002,"MI, Calhoun",0,0,0,"MI","Calhoun County","26","025"
"16650",2002,"MI, Cass",4,3,0,"MI","Cass County","26","027"
"16651",2002,"MI, Charlevoix",0,0,0,"MI","Charlevoix County","26","029"
"16652",2002,"MI, Cheboygan",0,0,0,"MI","Cheboygan County","26","031"
"16653",2002,"MI, Chippewa",0,0,0,"MI","Chippewa County","26","033"
"16654",2002,"MI, Clare",0,0,0,"MI","Clare County","26","035"
"16655",2002,"MI, Clinton",0,0,0,"MI","Clinton County","26","037"
"16656",2002,"MI, Crawford",0,0,0,"MI","Crawford County","26","039"
"16657",2002,"MI, Delta",0,0,0,"MI","Delta County","26","041"
"16658",2002,"MI, Dickinson",0,0,0,"MI","Dickinson County","26","043"
"16659",2002,"MI, Eaton",1,1,0,"MI","Eaton County","26","045"
"16660",2002,"MI, Emmet",1,1,0,"MI","Emmet County","26","047"
"16661",2002,"MI, Genesee",1,1,0,"MI","Genesee County","26","049"
"16662",2002,"MI, Gladwin",0,0,0,"MI","Gladwin County","26","051"
"16663",2002,"MI, Gogebic",0,0,0,"MI","Gogebic County","26","053"
"16664",2002,"MI, Grand Traverse",0,0,0,"MI","Grand Traverse County","26","055"
"16665",2002,"MI, Gratiot",0,0,0,"MI","Gratiot County","26","057"
"16666",2002,"MI, Hillsdale",0,0,0,"MI","Hillsdale County","26","059"
"16667",2002,"MI, Houghton",0,0,0,"MI","Houghton County","26","061"
"16668",2002,"MI, Huron",0,0,0,"MI","Huron County","26","063"
"16669",2002,"MI, Ingham",8,7,0,"MI","Ingham County","26","065"
"16670",2002,"MI, Ionia",2,1,0,"MI","Ionia County","26","067"
"16671",2002,"MI, Isabella",0,0,0,"MI","Isabella County","26","073"
"16672",2002,"MI, Jackson",0,0,0,"MI","Jackson County","26","075"
"16673",2002,"MI, Kalamazoo",3,3,0,"MI","Kalamazoo County","26","077"
"16674",2002,"MI, Kent",58,54,0,"MI","Kent County","26","081"
"16675",2002,"MI, Lake",0,0,0,"MI","Lake County","26","085"
"16676",2002,"MI, Lapeer",1,1,0,"MI","Lapeer County","26","087"
"16677",2002,"MI, Leelanau",0,0,0,"MI","Leelanau County","26","089"
"16678",2002,"MI, Lenawee",2,2,0,"MI","Lenawee County","26","091"
"16679",2002,"MI, Livingston",0,0,0,"MI","Livingston County","26","093"
"16680",2002,"MI, Luce",0,0,0,"MI","Luce County","26","095"
"16681",2002,"MI, Mackinac",0,0,0,"MI","Mackinac County","26","097"
"16682",2002,"MI, Macomb",109,99,0,"MI","Macomb County","26","099"
"16683",2002,"MI, Manistee",0,0,0,"MI","Manistee County","26","101"
"16684",2002,"MI, Marquette",1,0,0,"MI","Marquette County","26","103"
"16685",2002,"MI, Mason",0,0,0,"MI","Mason County","26","105"
"16686",2002,"MI, Mecosta",0,0,0,"MI","Mecosta County","26","107"
"16687",2002,"MI, Menominee",0,0,0,"MI","Menominee County","26","109"
"16688",2002,"MI, Midland",0,0,0,"MI","Midland County","26","111"
"16689",2002,"MI, Missaukee",0,0,0,"MI","Missaukee County","26","113"
"16690",2002,"MI, Monroe",0,0,0,"MI","Monroe County","26","115"
"16691",2002,"MI, Montcalm",0,0,0,"MI","Montcalm County","26","117"
"16692",2002,"MI, Montmorency",0,0,0,"MI","Montmorency County","26","119"
"16693",2002,"MI, Muskegon",1,1,0,"MI","Muskegon County","26","121"
"16694",2002,"MI, Newaygo",2,2,0,"MI","Newaygo County","26","123"
"16695",2002,"MI, Oakland",208,181,0,"MI","Oakland County","26","125"
"16696",2002,"MI, Ogemaw",0,0,0,"MI","Ogemaw County","26","129"
"16697",2002,"MI, Ontonagon",0,0,0,"MI","Ontonagon County","26","131"
"16698",2002,"MI, Osceola",0,0,0,"MI","Osceola County","26","133"
"16699",2002,"MI, Oscoda",0,0,0,"MI","Oscoda County","26","135"
"16700",2002,"MI, Otsego",1,1,0,"MI","Otsego County","26","137"
"16701",2002,"MI, Ottawa",12,10,0,"MI","Ottawa County","26","139"
"16702",2002,"MI, Presque Isle",0,0,0,"MI","Presque Isle County","26","141"
"16703",2002,"MI, Saginaw",2,2,0,"MI","Saginaw County","26","145"
"16704",2002,"MI, St Clair",1,1,0,"MI","St. Clair County","26","147"
"16705",2002,"MI, St Joseph",0,0,0,"MI","St. Joseph County","26","149"
"16706",2002,"MI, Sanilac",1,1,0,"MI","Sanilac County","26","151"
"16707",2002,"MI, Schoolcraft",0,0,0,"MI","Schoolcraft County","26","153"
"16708",2002,"MI, Shiawassee",0,0,0,"MI","Shiawassee County","26","155"
"16709",2002,"MI, Tuscola",0,0,0,"MI","Tuscola County","26","157"
"16710",2002,"MI, Van Buren",3,3,0,"MI","Van Buren County","26","159"
"16711",2002,"MI, Washtenaw",1,0,0,"MI","Washtenaw County","26","161"
"16712",2002,"MI, Wayne",186,178,0,"MI","Wayne County","26","163"
"16713",2002,"MI, Wexford",0,0,0,"MI","Wexford County","26","165"
"16714",2002,"MN, Aitkin",0,0,0,"MN","Aitkin County","27","001"
"16715",2002,"MN, Anoka",2,1,0,"MN","Anoka County","27","003"
"16716",2002,"MN, Becker",1,0,0,"MN","Becker County","27","005"
"16717",2002,"MN, Beltrami",0,0,0,"MN","Beltrami County","27","007"
"16718",2002,"MN, Benton",0,0,0,"MN","Benton County","27","009"
"16719",2002,"MN, Big Stone",0,0,0,"MN","Big Stone County","27","011"
"16720",2002,"MN, Blue Earth",0,0,0,"MN","Blue Earth County","27","013"
"16721",2002,"MN, Brown",0,0,0,"MN","Brown County","27","015"
"16722",2002,"MN, Carlton",0,0,0,"MN","Carlton County","27","017"
"16723",2002,"MN, Carver",2,0,0,"MN","Carver County","27","019"
"16724",2002,"MN, Cass",0,0,0,"MN","Cass County","27","021"
"16725",2002,"MN, Chippewa",1,0,0,"MN","Chippewa County","27","023"
"16726",2002,"MN, Chisago",0,0,0,"MN","Chisago County","27","025"
"16727",2002,"MN, Clay",2,0,0,"MN","Clay County","27","027"
"16728",2002,"MN, Clearwater",0,0,0,"MN","Clearwater County","27","029"
"16729",2002,"MN, Cottonwood",0,0,0,"MN","Cottonwood County","27","033"
"16730",2002,"MN, Crow Wing",1,1,0,"MN","Crow Wing County","27","035"
"16731",2002,"MN, Dakota",3,2,0,"MN","Dakota County","27","037"
"16732",2002,"MN, Dodge",0,0,0,"MN","Dodge County","27","039"
"16733",2002,"MN, Douglas",1,1,0,"MN","Douglas County","27","041"
"16734",2002,"MN, Faribault",0,0,0,"MN","Faribault County","27","043"
"16735",2002,"MN, Fillmore",0,0,0,"MN","Fillmore County","27","045"
"16736",2002,"MN, Freeborn",0,0,0,"MN","Freeborn County","27","047"
"16737",2002,"MN, Goodhue",0,0,0,"MN","Goodhue County","27","049"
"16738",2002,"MN, Grant",2,1,0,"MN","Grant County","27","051"
"16739",2002,"MN, Hennepin",4,1,0,"MN","Hennepin County","27","053"
"16740",2002,"MN, Houston",0,0,0,"MN","Houston County","27","055"
"16741",2002,"MN, Hubbard",0,0,0,"MN","Hubbard County","27","057"
"16742",2002,"MN, Isanti",1,0,0,"MN","Isanti County","27","059"
"16743",2002,"MN, Itasca",0,0,0,"MN","Itasca County","27","061"
"16744",2002,"MN, Jackson",0,0,0,"MN","Jackson County","27","063"
"16745",2002,"MN, Kanabec",0,0,0,"MN","Kanabec County","27","065"
"16746",2002,"MN, Kandiyohi",1,1,0,"MN","Kandiyohi County","27","067"
"16747",2002,"MN, Kittson",0,0,0,"MN","Kittson County","27","069"
"16748",2002,"MN, Koochiching",0,0,0,"MN","Koochiching County","27","071"
"16749",2002,"MN, Lac Qui Parle",1,1,0,"MN","Lac qui Parle County","27","073"
"16750",2002,"MN, Lake of The Woods",0,0,0,"MN","Lake of the Woods County","27","077"
"16751",2002,"MN, Le Sueur",0,0,0,"MN","Le Sueur County","27","079"
"16752",2002,"MN, Lincoln",0,0,0,"MN","Lincoln County","27","081"
"16753",2002,"MN, Lyon",0,0,0,"MN","Lyon County","27","083"
